"","releaseId","ContentType","Title","Date","Url","Keywords","Names","Organizations","Places","AssignedCategories","FavoritesLikes","RetweetsShares","FollowersCount","CommentsCount","WordCount","Source","Party","Gender","IsCurrent","SourceType","EducationLevel","Religion","Race","DateOfBirth","AgeRange","Industry","Military","PriorPublicOffice"
"2376","59932823","Twitter","Tonight at 10pmET, @RickSantorum joins @seanhannity! #rick2016","2015-05-28 00:54:27Z","http://twitter.com/TeamSantorum/status/603725989877817346","[#Rick2016]","[]","[]","[]","[]",1,3,4945,NA,7,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2389","59932821","Twitter","RT @FoxNews: BREAKING NEWS: @RickSantorum officially announces his presidential run for 2016. http://t.co/9SGMwbh1WS http://t.co/MJGbYRlxJ8","2015-05-28 02:38:24Z","http://twitter.com/TeamSantorum/status/603752150234202113","[news;run;presidential run]","[]","[]","[]","[]",0,242,4945,NA,14,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2390","59932819","Twitter","RT @RickSantorum: Join us in restoring the American dream for hard working Americans #Rick2016 http://t.co/5D6il0WPQK","2015-05-28 02:38:53Z","http://twitter.com/TeamSantorum/status/603752272535920641","[dream;american dream;#Rick2016]","[]","[]","[]","[]",0,69,4945,NA,15,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2391","59932817","Twitter","RT @RickSantorum: Our movement is only as strong as our volunteers - get involved today! #Rick2016 http://t.co/5D6il0WPQK","2015-05-28 02:39:56Z","http://twitter.com/TeamSantorum/status/603752535682359298","[volunteers;movement;#Rick2016]","[]","[]","[]","[]",0,50,4945,NA,17,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2392","59932815","Twitter","RT @seanhannity: .@RickSantorum: ""I pray – literally I pray – that we don’t strike a deal with Iran."" #Hannity","2015-05-28 02:54:15Z","http://twitter.com/TeamSantorum/status/603756138627235841","[deal;#Hannity]","[]","[]","[Iran]","[]",0,203,4945,NA,19,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2402","59932813","Twitter","RT @RickSantorum: Tune in to Good Morning America this morning at 7am for my interview with @GStephanopoulos where I talk about how we'll ...","2015-05-28 10:57:38Z","http://twitter.com/TeamSantorum/status/603877788572082177","[tune;morning]","[]","[]","[America]","[]",0,25,4945,NA,24,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2404","59932811","Twitter","RT @RickSantorum: Looking forward to joining @foxandfriends at 7:45am today to talk about our plan to take back America! Join us at ...","2015-05-28 11:22:28Z","http://twitter.com/TeamSantorum/status/603884037116194816","[plan;today]","[]","[]","[America]","[]",0,40,4945,NA,23,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2405","59932809","Twitter","RT @GStephanopoulos: Next on @GMA my intvw w/ latest pres. candidate, @RickSantorum He talks ISIS, taking on Hillary& why his 2nd run will ...","2015-05-28 11:27:57Z","http://twitter.com/TeamSantorum/status/603885417885208576","[candidate;intvw]","[]","[]","[]","[]",0,18,4945,NA,24,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2406","59932807","Twitter","RT @GStephanopoulos: ""I'm ready to do this again,"" Rick Santorum tells me on joining the 2016 race. http://t.co/ay1sQYhgwZ","2015-05-28 11:30:04Z","http://twitter.com/TeamSantorum/status/603885948615696384","[race]","[Rick Santorum]","[]","[]","[]",0,58,4945,NA,18,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2407","59932805","Twitter","RT @ChairmanLathan: And now there are seven...former Senator @RickSantorum announces his candidacy for President http://t.co/XGCvVUpwKg","2015-05-28 11:30:35Z","http://twitter.com/TeamSantorum/status/603886080832733184","[candidacy]","[]","[]","[]","[]",0,6,4945,NA,15,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
